index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Month,Weekday
76391,407-5851156-1849916,2022-05-09,Shipped,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-S,Set,S,B09NQ47F17,Shipped,1,INR,641.0,Manamadurai,TAMIL NADU,630606.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,2022-05,Monday
41843,404-4351382-3501125,2022-04-05,Cancelled,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-XS,Set,XS,B08XQBXFPP,Cancelled,0,,,VUYYURU,ANDHRA PRADESH,521165.0,IN,,False,,2022-04,Tuesday
79050,406-0273596-2797930,2022-05-07,Cancelled,Amazon,Amazon.in,Expedited,JNE3638,JNE3638-KR-XL,kurta,XL,B09812STL3,Unshipped,2,INR,972.0,Berhampur,ODISHA,760001.0,IN,,False,,2022-05,Saturday
110810,408-4845972-5916329,2022-06-13,Shipped,Amazon,Amazon.in,Expedited,JNE3567,JNE3567-KR-M,kurta,M,B08KRXV1QR,Shipped,1,INR,399.0,CHENNAI,TAMIL NADU,600056.0,IN,,False,,2022-06,Monday
115580,408-6368516-1526738,2022-06-09,Cancelled,Amazon,Amazon.in,Expedited,J0095,J0095-SET-M,Set,M,B08CMRV8D1,Unshipped,1,INR,633.0,PUDUPAKKAM,TAMIL NADU,603103.0,IN,,False,,2022-06,Thursday
58748,407-1175726-6956365,2022-05-24,Shipped,Amazon,Amazon.in,Expedited,JNE3334,JNE3334-KR-L,kurta,L,B07S8VQ9Y4,Shipped,1,INR,318.0,HYDERABAD,TELANGANA,500013.0,IN,,False,,2022-05,Tuesday
114399,407-8692573-7398734,2022-06-10,Shipped,Amazon,Amazon.in,Expedited,NW029,NW029-ST-SR-XS,Set,XS,B0922RKG6S,Shipped,1,INR,455.0,KOLKATA,WEST BENGAL,700019.0,IN,,False,,2022-06,Friday
99556,404-6236877-6659530,2022-06-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-XS,Western Dress,XS,B09SDY9SQ6,Shipped,1,INR,735.0,FARIDABAD,HARYANA,121003.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-7L53RVBBSPI3S,Amazon PLCC Free-Financing Universal Merchant AAT-FXGH5APHPAWRQ,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,2022-06,Wednesday
80862,171-2450356-9323515,2022-05-06,Shipped,Amazon,Amazon.in,Expedited,J0118,J0118-TP-XXXL,Top,3XL,B08N43MK22,Shipped,1,INR,507.0,MUMBAI,MAHARASHTRA,400057.0,IN,,False,,2022-05,Friday
85522,407-1542881-5885107,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,SET197,SET197-KR-NP-L,Set,L,B08B3YPD63,Shipped,1,INR,759.0,MUMBAI 400030,MAHARASHTRA,400030.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,2022-05,Tuesday
89016,171-5485106-5453918,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XL,kurta,XL,B082W8BXW1,Shipped,1,INR,376.0,HYDERABAD,TELANGANA,500025.0,IN,,False,,2022-05,Monday
97380,406-1383683-5969925,2022-06-24,Shipped,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-M,Set,M,B09NQ3TN2T,Shipped,1,INR,699.0,GUWAHATI,ASSAM,781017.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,2022-06,Friday
30594,408-4405714-0789902,2022-04-12,Shipped,Amazon,Amazon.in,Expedited,JNE3618,JNE3618-KR-L,kurta,L,B091Q84CBF,Shipped,1,INR,399.0,ALLAHABAD,UTTAR PRADESH,211003.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,2022-04,Tuesday
106626,406-2301558-5138750,2022-06-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3458,JNE3458-KR-XL,kurta,XL,B08HK4VS4M,Shipped,1,INR,380.0,NEW DELHI,DELHI,110065.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-YV4X6QSRBRG62,Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO,Amazon PLCC Free-Financing Universal Merchant AAT-ILWGDKTQOJRNA,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,2022-06,Thursday
37578,405-9234778-3857154,2022-04-08,Cancelled,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XS,kurta,XS,B081XCMYXJ,Unshipped,1,INR,399.0,GADAG BETIGERI,KARNATAKA,582102.0,IN,,False,,2022-04,Friday
35441,403-8886499-4399526,2022-04-09,Cancelled,Amazon,Amazon.in,Expedited,SET375,SET375-KR-NP-S,Set,S,B09RKFDNHM,Unshipped,1,INR,696.0,MEPPAYYUR,KERALA,673541.0,IN,,False,,2022-04,Saturday
63719,171-8333703-2776349,2022-05-20,Shipped,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-XS,Western Dress,XS,B09SDY9SQ6,Shipped,1,INR,771.0,CHENNAI,TAMIL NADU,600090.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,2022-05,Friday
93934,404-9974327-0153116,2022-06-27,Shipped - Picked Up,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-A-XXL,Western Dress,XXL,B09TH3MNW7,Shipped,1,INR,725.0,SECUNDERABAD,TELANGANA,500025.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-UFMRPWCRGE2ZM,Amazon PLCC Free-Financing Universal Merchant AAT-SF4YGC5K3O574,Amazon PLCC Free-Financing Universal Merchant AAT-SUBB5QVZKACYG,Amazon PLCC Free-Financing Universal Merchant AAT-CF5ZF57364I7G,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,2022-06,Monday
10341,408-0306837-9121141,2022-04-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,NW037,NW037-TP-SR-XXL,Set,XXL,B099NR9M9V,Shipped,1,INR,449.0,PATNA,BIHAR,800001.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,2022-04,Sunday
114178,406-4174307-2673908,2022-06-11,Shipped,Amazon,Amazon.in,Expedited,J0379,J0379-SKD-L,Set,L,B09M6WZX2J,Shipped,1,INR,1301.0,AHMEDABAD,Gujarat,380013.0,IN,,False,,2022-06,Saturday
100392,404-6409692-2429933,2022-06-21,Shipped,Amazon,Amazon.in,Expedited,NW005,NW005-ST-PJ-XL,Set,XL,B0922WJ27J,Shipped,1,INR,562.0,PUNE,MAHARASHTRA,411048.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,True,,2022-06,Tuesday
13924,404-9092796-1533165,2022-04-22,Cancelled,Amazon,Amazon.in,Expedited,JNE2014,JNE2014-KR-178-M,kurta,M,B077M6KWYJ,Unshipped,1,INR,353.0,HYDERABAD,TELANGANA,500072.0,IN,,False,,2022-04,Friday
85039,171-5763601-9728309,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3870,JNE3870-DR-XXXL,Western Dress,3XL,B09RK7CGHJ,Shipped,1,INR,677.0,SANGRUR,PUNJAB,148023.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-3R6UGYISJQCKA,Amazon PLCC Free-Financing Universal Merchant AAT-RVL5KAXRIWHV2,Amazon PLCC Free-Financing Universal Merchant AAT-BS2QIL3ZUUJDC,Amazon PLCC Free-Financing Universal Merchant AAT-BD2QQYQLU3K3Q,Amazon PLCC Free-Financing Universal Merchant AAT-7Z5FYSWV55YJ6,Amazon PLCC Free-Financing Universal Merchant AAT-KQRYFJZLTA6E2,Amazon PLCC Free-Financing Universal Merchant AAT-F6SN46VZWQOQI,Amazon PLCC Free-Financing Universal Merchant AAT-GL6VKXK3MYVP4,Amazon PLCC Free-Financing Universal Merchant AAT-26CRLBGU7BZ4I,Amazon PLCC Free-Financing Universal Merchant AAT-EC3WUB2OYMZJY,Amazon PLCC Free-Financing Universal Merchant AAT-LLHTF3J4EFYUO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,2022-05,Tuesday
75987,404-4779655-1262737,2022-05-09,Shipped,Amazon,Amazon.in,Expedited,JNE3886,JNE3886-KR-XXXL,kurta,3XL,B09TZWZCW8,Shipped,1,INR,526.0,Thane,MAHARASHTRA,400615.0,IN,VPC-44571-41445473 Coupon,False,,2022-05,Monday
114808,408-9493747-6334726,2022-06-10,Shipped,Amazon,Amazon.in,Standard,JNE3744,JNE3744-TU-L,Top,L,B0986XHFW4,Shipped,1,INR,0.0,Ahmedabad,Gujarat,380015.0,IN,,False,,2022-06,Friday
113468,405-4970499-2131500,2022-06-11,Shipped,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-XXXL,Western Dress,3XL,B09SDY4VDC,Shipped,1,INR,735.0,HYDERABAD,TELANGANA,500075.0,IN,,False,,2022-06,Saturday
13664,406-0993471-4274751,2022-04-22,Shipped,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-S,kurta,S,B08BF4GQ9V,Shipped,1,INR,517.0,Ilkal,KARNATAKA,587125.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,2022-04,Friday
43573,404-2216727-7933154,2022-04-04,Shipped,Amazon,Amazon.in,Expedited,JNE3616,JNE3616-KR-M,kurta,M,B09811QHPX,Shipped,1,INR,317.0,Shimla,HIMACHAL PRADESH,171009.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,2022-04,Monday
12750,406-6971669-6941137,2022-04-22,Shipped,Amazon,Amazon.in,Expedited,JNE3437,JNE3437-KR-S,kurta,S,B085HGB1GT,Shipped,1,INR,517.0,Bareilly,UTTAR PRADESH,243122.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,2022-04,Friday
3995,403-6264669-2899549,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3794,JNE3794-KR-XXXL,kurta,3XL,B09HMHM56Y,Shipped,1,INR,517.0,MUMBAI,MAHARASHTRA,400022.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-23LLL7GZCLBVW,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,2022-04,Thursday
64363,402-2909718-0057943,2022-05-19,Shipped,Amazon,Amazon.in,Expedited,JNE3680,JNE3680-TU-XXL,Top,XXL,B09437VPRC,Shipped,1,INR,574.0,Kudasan,Gujarat,382421.0,IN,,False,,2022-05,Thursday
35856,407-0266728-7764309,2022-04-09,Shipped,Amazon,Amazon.in,Expedited,SET405,SET405-KR-NP-L,Set,L,B09QJ4HWCC,Shipped,1,INR,725.0,Ranchi,JHARKHAND,834001.0,IN,,False,,2022-04,Saturday
89704,403-3763163-5885969,2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XXL,kurta,XXL,B081WSL2JS,Shipped,1,INR,399.0,Chennai,TAMIL NADU,600040.0,IN,,False,,2022-05,Sunday
22079,407-1266299-3950762,2022-04-17,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3468,JNE3468-KR-XL,kurta,XL,B08RP67NGB,Shipped,1,INR,363.0,CHENNAI,TAMIL NADU,600100.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-P3CSUAK4HTEP2,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-XX7G3ZRJJJ5LG,Amazon PLCC Free-Financing Universal Merchant AAT-LEHCKNDBJG64E,Amazon PLCC Free-Financing Universal Merchant AAT-DJVHCEV7D7RQY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,2022-04,Sunday
58839,408-2784688-1143521,2022-05-24,Cancelled,Amazon,Amazon.in,Expedited,JNE3896,JNE3896-KR-XXL,kurta,XXL,B09Y27HZ9P,Cancelled,0,,,PUDUCHERRY,PUDUCHERRY,605008.0,IN,,False,,2022-05,Tuesday
16210,407-4121802-5277954,2022-04-20,Shipped,Amazon,Amazon.in,Expedited,JNE3395,JNE3395-KR-S,kurta,S,B085H8DX1L,Shipped,1,INR,349.0,NEW DELHI,DELHI,110074.0,IN,,False,,2022-04,Wednesday
57337,404-2690674-7393161,2022-05-25,Shipped,Amazon,Amazon.in,Expedited,SET277,SET277-KR-NP-M,Set,M,B0983FZW13,Shipped,1,INR,1338.0,LUCKNOW,UTTAR PRADESH,226023.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,2022-05,Wednesday
59721,404-4445636-0225918,2022-05-23,Cancelled,Amazon,Amazon.in,Expedited,J0349,J0349-SET-XXXL,Set,3XL,B099NJBZMD,Cancelled,0,,,IMPHAL,MANIPUR,795004.0,IN,,False,,2022-05,Monday
122205,408-5526903-2396332,2022-06-05,Shipped,Amazon,Amazon.in,Expedited,SET348,SET348-KR-NP-L,Set,L,B09QJ46T37,Shipped,1,INR,899.0,NEW DELHI,DELHI,110092.0,IN,,False,,2022-06,Sunday
82179,403-3439872-5114758,2022-05-05,Shipped,Amazon,Amazon.in,Expedited,SET053,SET053-KR-NP-L,Set,L,B07MY3T7R7,Shipped,1,INR,633.0,ZIRAKPUR,PUNJAB,140603.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,2022-05,Thursday
122043,402-7335695-1742744,2022-06-05,Shipped,Amazon,Amazon.in,Expedited,J0344,J0344-TP-M,Top,M,B0986XJDJ4,Shipped,1,INR,758.0,Bangalore,KARNATAKA,560102.0,IN,,False,,2022-06,Sunday
68137,408-8951560-4200348,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0005,J0005-DR-XXL,Western Dress,XXL,B08B3GTC12,Shipped,1,INR,899.0,Lucknow,UTTAR PRADESH,226031.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC,Amazon PLCC Free-Financing Universal Merchant AAT-YZ2VQO2YM6YYM,Amazon PLCC Free-Financing Universal Merchant AAT-4EOBCMLXMLDGY,Amazon PLCC Free-Financing Universal Merchant AAT-UB6CYNTOQMM7C,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,2022-05,Monday
41544,404-5900616-3121159,2022-04-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET349,SET349-KR-NP-XXXL,Set,3XL,B09QJ4FNCN,Shipped,1,INR,968.0,Haldwani,UTTARAKHAND,263139.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-YFJA6XMAMWZSK,Amazon PLCC Free-Financing Universal Merchant AAT-K66BSCE2J2V5E,Amazon PLCC Free-Financing Universal Merchant AAT-275LMAQ3T5REI,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,2022-04,Tuesday
117488,407-6223878-2286761,2022-06-08,Shipped,Amazon,Amazon.in,Expedited,J0215,J0215-BL-XXL,Blouse,XXL,B09KXXKVVN,Shipped,1,INR,726.0,HYDERABAD,TELANGANA,500075.0,IN,,False,,2022-06,Wednesday
41217,402-2878227-8369137,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,SET333,SET333-KR-DPT-S,Set,S,B09RKF9RSW,Shipped,1,INR,967.0,GUWAHATI,ASSAM,781001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,2022-04,Tuesday
58969,402-4686181-3536315,2022-05-24,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XXXL,Set,3XL,B0894Y3VBB,Shipped,1,INR,696.0,SECUNDERABAD,TELANGANA,500009.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,2022-05,Tuesday
